============================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (138 files)
============================================================

Target Check: ('timor', 'afficio') = 0

Pair                           | Count
(',', 'dignus')                |    28
(',', 'opis')                  |    28
('et', 'virus')                |    28
(',', 'auctoritas')            |    28
('certe', 'sum')               |    28
(')', 'atque')                 |    28
('qui', 'unus')                |    28
(',', 'gratus')                |    28
('autem', 'ego')               |    28
(',', 'desidero')              |    28
('et', 'vido')                 |    28
('ille', 'tempus')             |    28
('sum', 'verbum')              |    28
('populus', 'sum')             |    28
(',', 'bellum')                |    28
('brutus', 'inquam')           |    28
('dico', 'quam')               |    28
('et', 'virtus')               |    27
('sum', 'tam')                 |    27
('ab', 'ille')                 |    27
('homo', 'in')                 |    27
('quidem', 'ut')               |    27
(',', 'arbitror')              |    27
(',', 'princeps')              |    27
(')', ';')                     |    27
('ex', 'hic')                  |    27
('enim', 'ut')                 |    27
('qui', 'ratio')               |    27
(',', 'similis')               |    27
('locus', 'sum')               |    27
('sic', 'sum')                 |    27
('ad', 'cum')                  |    27
(',', 'prudentia')             |    27
(',', 'singulus')              |    27
('qui', 'quisque')             |    27
(',', 'praesertim')            |    27
(',', 'deus')                  |    27
(';', 'magnus')                |    27
('neque', 'sum')               |    27
('cum', 'possum')              |    27
('ita', 'non')                 |    27
('dico', 'quidem')             |    27
('sententia', 'sum')           |    27
(')', 'brutus')                |    27
('et', 'ita')                  |    27
('atque', 'omnis')             |    27
('in', 'numerus')              |    27
(';', 'idem')                  |    27
('.', 'neque')                 |    27
(',', 'consulatus')            |    27
(',', 'iniurius')              |    27
('annus', 'sum')               |    27
('iam', 'in')                  |    27
('atque', 'ego')               |    27
('ille', 'ipse')               |    27
('cum', 'multus')              |    27
('hic', 'tamen')               |    27
(',', 'lego')                  |    27
('is', 'tempus')               |    27
(',', 'tribuo')                |    27
(',', 'consulo')               |    27
('et', 'ius')                  |    27
('quod', 'tu')                 |    27
('.', 'laus')                  |    27
('.', 'lius')                  |    27
('quam', 'tu')                 |    26
(',', 'talis')                 |    26
(',', 'philosophia')           |    26
('qui', 'studium')             |    26
('bonus', 'in')                |    26
(',', 'spes')                  |    26
('beatus', 'in')               |    26
('ex', 'non')                  |    26
(',', 'metus')                 |    26
('sine', 'sum')                |    26
('qui', 'utor')                |    26
('possum', 'quis')             |    26
('alius', 'ut')                |    26
('ars', 'et')                  |    26
(',', 'usus')                  |    26
(',', 'tamquam')               |    26
('hic', 'quis')                |    26
('is', 'modus')                |    26
('ex', 'possum')               |    26
(',', 'cur')                   |    26
('parue', 'sum')               |    26
('quisque', 'sum')             |    26
(')', 'quidem')                |    26
(',', 'desum')                 |    26
('possum', 'quod')             |    26
('dico', 'idem')               |    26
('iste', 'qui')                |    26
('hic', 'multus')              |    26
('etiam', 'si')                |    26
('dico', 'ipse')               |    26
('ante', 'dico')               |    26
(';', 'inquam')                |    26
('.', 'ratio')                 |    26
('.', 'lex')                   |    26
('atque', 'non')               |    26
('animus', 'in')               |    26
(',', 'labor')                 |    26
('morior', 'sum')              |    26
(',', 'an')                    |    26
('ut', 'video')                |    26
(':', 'enim')                  |    26
(',', 'nescio')                |    26
('(', 'ut')                    |    26
('.', 'c.us')                  |    26
(',', 'consulus')              |    26
('facio', 'ut')                |    26
('.', 'annus')                 |    26
(',', 'maxus')                 |    26
('.', 'iudicium')              |    26
(',', 'necessarius')           |    26
('cum', 'de')                  |    26
('littera', 'sum')             |    26
('de', 'sed')                  |    26
('cum', 'tuus')                |    26
('inquam', 'iste')             |    26
('ad', 'beatus')               |    25
('causa', 'cum')               |    25
(',', 'vehementer')            |    25
('hic', 'quod')                |    25
('in', 'tempus')               |    25
('et', 'vocus')                |    25
('.', 'sic')                   |    25
('et', 'unus')                 |    25
('igitur', 'qui')              |    25
('opus', 'qui')                |    25
(',', 'pote')                  |    25
('nec', 'possum')              |    25
('apud', 'et')                 |    25
('et', 'itaque')               |    25
(',', 'perspicio')             |    25
(',', 'consuetudo')            |    25
('ille', 'tu')                 |    25
('hic', 'quam')                |    25
(',', 'contingo')              |    25
('qui', 'vero')                |    25
('sic', 'ut')                  |    25
('.', 'intellego')             |    25
('hic', 'modus')               |    25
('?', 'ego')                   |    25
('quod', 'ut')                 |    25
('dico', 'res')                |    25
('ille', 'quod')               |    25
('.', 'bonus')                 |    25
('.', 'audio')                 |    25
('hic', 'igitur')              |    25
('do', 'sum')                  |    25
('debeo', 'qui')               |    25
('nemo', 'sum')                |    25
(',', 'cupio')                 |    25
('doceo', 'et')                |    25
('meus', 'tuus')               |    25
('oratio', 'sed')              |    25
('nascor', 'sum')              |    25
('aut', 'ego')                 |    25
(',', '—')                     |    25
(',', 'diligo')                |    25
('iudicium', 'sum')            |    25
('ille', 'multus')             |    25
('is', 'tum')                  |    25
(',', 'sicut')                 |    25
('ille', 'tamen')              |    25
(',', 'senatus')               |    25
(',', 'forum')                 |    25
(',', 'industria')             |    25
('lius', 'sum')                |    25
(',', 'frater')                |    25
